Date,Open,High,Low,Close,Adj Close,Volume
2004-01-02,700.000000,720.000000,700.000000,715.000000,388.468567,6170000
2004-01-05,725.000000,725.000000,715.000000,715.000000,388.468567,4175000
2004-01-06,720.000000,725.000000,715.000000,715.000000,388.468567,12107500
2004-01-07,715.000000,715.000000,705.000000,705.000000,383.035370,9315000
2004-01-08,710.000000,730.000000,710.000000,715.000000,388.468567,13320000
2004-01-09,725.000000,750.000000,720.000000,735.000000,399.334778,23690000
2004-01-12,730.000000,730.000000,725.000000,725.000000,393.901550,1555000
2004-01-13,720.000000,725.000000,715.000000,715.000000,388.468567,3390000
2004-01-14,720.000000,730.000000,720.000000,730.000000,396.618164,4420000
2004-01-15,740.000000,755.000000,740.000000,750.000000,407.484436,22942500
2004-01-16,750.000000,775.000000,750.000000,775.000000,421.067413,20105000
2004-01-19,775.000000,790.000000,765.000000,765.000000,415.634155,4252500
2004-01-20,765.000000,765.000000,760.000000,765.000000,415.634155,2180000
2004-01-21,760.000000,765.000000,750.000000,750.000000,407.484436,3242500
2004-01-22,750.000000,750.000000,750.000000,750.000000,407.484436,0
2004-01-23,755.000000,770.000000,755.000000,770.000000,418.350708,5007500
2004-01-26,770.000000,795.000000,770.000000,780.000000,423.783875,18470000
2004-01-27,780.000000,785.000000,760.000000,760.000000,412.917511,9430000
2004-01-28,760.000000,770.000000,745.000000,750.000000,407.484436,10557500
2004-01-29,750.000000,760.000000,750.000000,755.000000,410.201111,4630000
2004-01-30,755.000000,765.000000,755.000000,765.000000,415.634155,4690000
2004-02-02,765.000000,765.000000,765.000000,765.000000,415.634155,0
2004-02-03,765.000000,765.000000,745.000000,745.000000,404.767944,5925000
2004-02-04,740.000000,745.000000,740.000000,740.000000,402.051422,9997500
2004-02-05,745.000000,770.000000,745.000000,760.000000,412.917511,8245000
2004-02-06,770.000000,770.000000,765.000000,770.000000,418.350708,3640000
2004-02-09,770.000000,770.000000,760.000000,765.000000,415.634155,6812500
2004-02-10,770.000000,770.000000,765.000000,765.000000,415.634155,1562500
2004-02-11,770.000000,775.000000,765.000000,770.000000,418.350708,1782500
2004-02-12,770.000000,775.000000,765.000000,770.000000,418.350708,13817500
2004-02-13,770.000000,775.000000,765.000000,770.000000,418.350708,9775000
2004-02-16,765.000000,765.000000,750.000000,755.000000,410.201111,14002500
2004-02-17,755.000000,760.000000,740.000000,745.000000,404.767944,14745000
2004-02-18,745.000000,745.000000,720.000000,720.000000,396.507324,23560000
2004-02-19,730.000000,730.000000,715.000000,715.000000,393.753876,32702500
2004-02-20,720.000000,730.000000,715.000000,715.000000,393.753876,14675000
2004-02-23,715.000000,715.000000,715.000000,715.000000,393.753876,0
2004-02-24,715.000000,725.000000,715.000000,725.000000,399.260803,13015000
2004-02-25,725.000000,725.000000,720.000000,720.000000,396.507324,6007500
2004-02-26,715.000000,715.000000,710.000000,710.000000,391.000366,14975000
2004-02-27,705.000000,705.000000,670.000000,680.000000,374.479156,83285000
2004-03-01,680.000000,680.000000,670.000000,675.000000,371.725464,22715000
2004-03-02,685.000000,735.000000,685.000000,735.000000,404.767944,81825000
2004-03-03,725.000000,725.000000,715.000000,715.000000,393.753876,7415000
2004-03-04,715.000000,715.000000,705.000000,710.000000,391.000366,6522500
2004-03-05,710.000000,720.000000,710.000000,715.000000,393.753876,8917500
2004-03-08,710.000000,710.000000,705.000000,705.000000,388.246765,4450000
2004-03-09,710.000000,720.000000,710.000000,710.000000,391.000366,2900000
2004-03-10,710.000000,710.000000,700.000000,710.000000,391.000366,20375000
2004-03-11,700.000000,705.000000,690.000000,690.000000,379.986206,8505000
2004-03-12,680.000000,695.000000,680.000000,685.000000,377.232697,4950000
2004-03-15,690.000000,695.000000,675.000000,680.000000,374.479156,7052500
2004-03-16,680.000000,690.000000,665.000000,690.000000,379.986206,16485000
2004-03-17,690.000000,695.000000,690.000000,690.000000,379.986206,10100000
2004-03-18,700.000000,715.000000,700.000000,705.000000,388.246765,12787500
2004-03-19,710.000000,710.000000,705.000000,710.000000,391.000366,1400000
2004-03-22,710.000000,710.000000,710.000000,710.000000,391.000366,0
2004-03-23,700.000000,710.000000,700.000000,710.000000,391.000366,2215000
2004-03-24,710.000000,710.000000,705.000000,710.000000,391.000366,2915000
2004-03-25,695.000000,695.000000,690.000000,690.000000,379.986206,2395000
2004-03-26,700.000000,705.000000,680.000000,695.000000,382.739655,16797500
2004-03-29,695.000000,710.000000,695.000000,710.000000,391.000366,14562500
2004-03-30,710.000000,715.000000,705.000000,705.000000,388.246765,10025000
2004-03-31,705.000000,710.000000,695.000000,710.000000,391.000366,12427500
2004-04-01,710.000000,710.000000,695.000000,710.000000,391.000366,6302500
2004-04-02,710.000000,715.000000,705.000000,710.000000,391.000366,14227500
2004-04-05,710.000000,710.000000,710.000000,710.000000,391.000366,0
2004-04-06,715.000000,725.000000,710.000000,725.000000,399.260803,18165000
2004-04-07,725.000000,725.000000,715.000000,720.000000,396.507324,10997500
2004-04-08,720.000000,750.000000,720.000000,735.000000,404.767944,64967500
2004-04-09,735.000000,735.000000,735.000000,735.000000,404.767944,0
2004-04-12,730.000000,730.000000,710.000000,720.000000,396.507324,2927500
2004-04-13,725.000000,730.000000,720.000000,720.000000,396.507324,3440000
2004-04-14,720.000000,735.000000,720.000000,735.000000,404.767944,4825000
2004-04-15,730.000000,740.000000,725.000000,730.000000,402.014374,3092500
2004-04-16,730.000000,730.000000,730.000000,730.000000,402.014374,115000
2004-04-19,730.000000,740.000000,725.000000,735.000000,404.767944,1652500
2004-04-20,735.000000,755.000000,735.000000,750.000000,413.028442,25437500
2004-04-21,750.000000,765.000000,745.000000,755.000000,415.782104,21290000
2004-04-22,755.000000,755.000000,740.000000,740.000000,407.521545,6500000
2004-04-23,750.000000,750.000000,730.000000,730.000000,402.014374,7340000
2004-04-26,725.000000,735.000000,725.000000,730.000000,402.014374,4842500
2004-04-27,730.000000,750.000000,730.000000,740.000000,407.521545,14480000
2004-04-28,740.000000,755.000000,740.000000,750.000000,413.028442,18230000
2004-04-29,750.000000,750.000000,730.000000,745.000000,410.275055,19132500
2004-04-30,735.000000,740.000000,725.000000,735.000000,404.767944,18052500
2004-05-03,735.000000,735.000000,735.000000,735.000000,404.767944,0
2004-05-04,730.000000,735.000000,730.000000,735.000000,404.767944,5155000
2004-05-05,735.000000,735.000000,720.000000,720.000000,396.507324,6250000
2004-05-06,710.000000,730.000000,710.000000,725.000000,399.260803,8950000
2004-05-07,720.000000,725.000000,720.000000,720.000000,396.507324,9715000
2004-05-10,710.000000,710.000000,690.000000,700.000000,385.493256,13150000
2004-05-11,685.000000,735.000000,685.000000,730.000000,402.014374,8595000
2004-05-12,735.000000,755.000000,735.000000,745.000000,410.275055,19930000
2004-05-13,745.000000,765.000000,740.000000,750.000000,413.028442,13287500
2004-05-14,750.000000,755.000000,745.000000,745.000000,410.275055,3255000
2004-05-17,720.000000,730.000000,675.000000,675.000000,371.725464,21637500
2004-05-18,710.000000,710.000000,675.000000,705.000000,388.246765,7160000
2004-05-19,710.000000,730.000000,710.000000,710.000000,391.000366,15312500
2004-05-20,710.000000,710.000000,710.000000,710.000000,391.000366,0
2004-05-21,715.000000,730.000000,715.000000,730.000000,402.014374,4880000
2004-05-24,730.000000,735.000000,725.000000,735.000000,404.767944,3742500
2004-05-25,735.000000,735.000000,710.000000,715.000000,393.753876,5892500
2004-05-26,720.000000,725.000000,715.000000,715.000000,393.753876,1492500
2004-05-27,725.000000,725.000000,720.000000,720.000000,396.507324,5145000
2004-05-28,720.000000,725.000000,720.000000,720.000000,396.507324,557500
2004-05-31,720.000000,720.000000,720.000000,720.000000,396.507324,462500
2004-06-01,720.000000,725.000000,720.000000,725.000000,399.260803,1572500
2004-06-02,725.000000,730.000000,720.000000,730.000000,402.014374,3520000
2004-06-03,730.000000,730.000000,730.000000,730.000000,402.014374,0
2004-06-04,715.000000,730.000000,715.000000,730.000000,402.014374,3395000
2004-06-07,725.000000,740.000000,725.000000,740.000000,407.521545,3535000
2004-06-08,735.000000,740.000000,735.000000,735.000000,404.767944,4907500
2004-06-09,730.000000,735.000000,730.000000,735.000000,404.767944,5832500
2004-06-10,735.000000,740.000000,735.000000,740.000000,407.521545,18947500
2004-06-11,735.000000,740.000000,735.000000,735.000000,404.767944,9007500
2004-06-14,735.000000,740.000000,735.000000,740.000000,407.521545,2107500
2004-06-15,735.000000,770.000000,735.000000,755.000000,415.782104,46780000
2004-06-16,760.000000,760.000000,755.000000,760.000000,418.535461,4867500
2004-06-17,755.000000,755.000000,750.000000,755.000000,415.782104,12905000
2004-06-18,740.000000,740.000000,725.000000,725.000000,399.260803,675000
2004-06-21,725.000000,730.000000,725.000000,730.000000,402.014374,3122500
2004-06-22,725.000000,735.000000,725.000000,735.000000,404.767944,2217500
2004-06-23,735.000000,745.000000,725.000000,725.000000,399.260803,22230000
2004-06-24,730.000000,740.000000,720.000000,740.000000,407.521545,35992500
2004-06-25,740.000000,770.000000,740.000000,770.000000,424.042542,44372500
2004-06-28,760.000000,760.000000,755.000000,760.000000,418.535461,2457500
2004-06-29,760.000000,760.000000,760.000000,760.000000,418.535461,1972500
2004-06-30,765.000000,790.000000,765.000000,785.000000,432.303223,28802500
2004-07-01,775.000000,775.000000,760.000000,760.000000,418.535461,3135000
2004-07-02,765.000000,785.000000,765.000000,780.000000,429.549622,1670000
2004-07-05,780.000000,780.000000,780.000000,780.000000,429.549622,0
2004-07-06,790.000000,790.000000,785.000000,790.000000,435.056671,6392500
2004-07-07,790.000000,795.000000,790.000000,790.000000,435.056671,1602500
2004-07-08,790.000000,815.000000,790.000000,795.000000,437.810242,20865000
2004-07-09,795.000000,795.000000,780.000000,780.000000,429.549622,7905000
2004-07-12,780.000000,780.000000,760.000000,780.000000,429.549622,12512500
2004-07-13,780.000000,795.000000,780.000000,790.000000,435.056671,7122500
2004-07-14,785.000000,785.000000,770.000000,780.000000,429.549622,1010000
2004-07-15,780.000000,780.000000,775.000000,775.000000,426.796173,2335000
2004-07-16,765.000000,775.000000,765.000000,770.000000,432.981537,6162500
2004-07-19,765.000000,775.000000,765.000000,770.000000,432.981537,4312500
2004-07-20,770.000000,775.000000,770.000000,775.000000,435.793121,8727500
2004-07-21,775.000000,775.000000,770.000000,770.000000,432.981537,3317500
2004-07-22,765.000000,765.000000,755.000000,760.000000,427.358307,12787500
2004-07-23,760.000000,760.000000,755.000000,755.000000,424.546906,6330000
2004-07-26,750.000000,755.000000,745.000000,755.000000,424.546906,10082500
2004-07-27,755.000000,765.000000,755.000000,765.000000,430.169891,11667500
2004-07-28,765.000000,775.000000,765.000000,770.000000,432.981537,9090000
2004-07-29,765.000000,780.000000,765.000000,775.000000,435.793121,18397500
2004-07-30,775.000000,775.000000,750.000000,755.000000,424.546906,7590000
2004-08-02,755.000000,760.000000,755.000000,760.000000,427.358307,4757500
2004-08-03,760.000000,775.000000,760.000000,770.000000,432.981537,20242500
2004-08-04,770.000000,770.000000,765.000000,765.000000,430.169891,895000
2004-08-05,760.000000,760.000000,755.000000,755.000000,424.546906,11807500
2004-08-06,755.000000,760.000000,755.000000,760.000000,427.358307,3380000
2004-08-09,755.000000,755.000000,735.000000,735.000000,413.300568,25050000
2004-08-10,740.000000,745.000000,735.000000,735.000000,413.300568,17010000
2004-08-11,740.000000,745.000000,740.000000,740.000000,416.112213,10662500
2004-08-12,740.000000,740.000000,730.000000,735.000000,413.300568,6765000
2004-08-13,730.000000,735.000000,725.000000,730.000000,410.488953,7600000
2004-08-16,730.000000,735.000000,725.000000,730.000000,410.488953,4082500
2004-08-17,730.000000,730.000000,730.000000,730.000000,410.488953,0
2004-08-18,730.000000,730.000000,730.000000,730.000000,410.488953,2385000
2004-08-19,730.000000,730.000000,730.000000,730.000000,410.488953,3735000
2004-08-20,730.000000,730.000000,720.000000,725.000000,407.677338,9902500
2004-08-23,725.000000,725.000000,700.000000,710.000000,399.242676,52545000
2004-08-24,705.000000,705.000000,670.000000,680.000000,382.373322,89327500
2004-08-25,680.000000,680.000000,655.000000,660.000000,371.127106,67630000
2004-08-26,660.000000,675.000000,660.000000,665.000000,373.938660,44447500
2004-08-27,665.000000,675.000000,660.000000,675.000000,379.561798,57067500
2004-08-30,675.000000,680.000000,670.000000,675.000000,379.561798,30070000
2004-08-31,675.000000,675.000000,660.000000,670.000000,376.750153,48860000
2004-09-01,670.000000,685.000000,670.000000,680.000000,382.373322,60320000
2004-09-02,680.000000,685.000000,675.000000,685.000000,385.184906,39575000
2004-09-03,685.000000,700.000000,685.000000,700.000000,393.619629,105085000
2004-09-06,700.000000,700.000000,690.000000,690.000000,387.996368,18507500
2004-09-07,690.000000,690.000000,685.000000,690.000000,387.996368,3895000
2004-09-08,690.000000,695.000000,690.000000,695.000000,390.808014,6352500
2004-09-09,695.000000,695.000000,665.000000,680.000000,382.373322,78287500
2004-09-10,680.000000,695.000000,680.000000,690.000000,387.996368,27110000
2004-09-13,690.000000,690.000000,690.000000,690.000000,387.996368,0
2004-09-14,695.000000,700.000000,690.000000,695.000000,390.808014,54487500
2004-09-15,695.000000,700.000000,695.000000,700.000000,393.619629,41067500
2004-09-16,695.000000,700.000000,690.000000,700.000000,393.619629,15705000
2004-09-17,700.000000,700.000000,685.000000,695.000000,390.808014,24895000
2004-09-20,695.000000,695.000000,695.000000,695.000000,390.808014,0
2004-09-21,700.000000,700.000000,685.000000,690.000000,387.996368,64120000
2004-09-22,690.000000,690.000000,675.000000,680.000000,382.373322,37510000
2004-09-23,680.000000,680.000000,675.000000,680.000000,382.373322,14410000
2004-09-24,680.000000,680.000000,675.000000,680.000000,382.373322,6175000
2004-09-27,680.000000,680.000000,670.000000,670.000000,376.750153,5282500
2004-09-28,670.000000,670.000000,660.000000,660.000000,371.127106,86492500
2004-09-29,660.000000,660.000000,645.000000,650.000000,365.503876,39232500
2004-09-30,655.000000,660.000000,650.000000,650.000000,365.503876,3395000
2004-10-01,655.000000,660.000000,655.000000,660.000000,371.127106,34215000
2004-10-04,660.000000,670.000000,660.000000,665.000000,373.938660,32537500
2004-10-05,665.000000,665.000000,650.000000,650.000000,365.503876,29297500
2004-10-06,650.000000,650.000000,640.000000,650.000000,365.503876,29042500
2004-10-07,645.000000,645.000000,625.000000,630.000000,354.257660,85812500
2004-10-08,630.000000,630.000000,610.000000,625.000000,351.445953,58560000
2004-10-11,630.000000,645.000000,630.000000,630.000000,354.257660,94077500
2004-10-12,630.000000,640.000000,620.000000,625.000000,351.445953,38895000
2004-10-13,625.000000,630.000000,625.000000,630.000000,354.257660,24415000
2004-10-14,625.000000,635.000000,625.000000,625.000000,351.445953,18317500
2004-10-15,625.000000,630.000000,620.000000,625.000000,351.445953,10190000
2004-10-18,625.000000,630.000000,620.000000,630.000000,354.257660,11337500
2004-10-19,630.000000,630.000000,625.000000,625.000000,351.445953,7260000
2004-10-20,625.000000,630.000000,620.000000,625.000000,351.445953,13197500
2004-10-21,625.000000,625.000000,615.000000,625.000000,351.445953,11512500
2004-10-22,625.000000,640.000000,620.000000,640.000000,359.880829,21572500
2004-10-25,635.000000,640.000000,625.000000,635.000000,357.069122,18767500
2004-10-26,630.000000,640.000000,625.000000,640.000000,359.880829,22250000
2004-10-27,635.000000,635.000000,630.000000,635.000000,357.069122,5595000
2004-10-28,635.000000,645.000000,630.000000,645.000000,362.692352,31102500
2004-10-29,645.000000,665.000000,640.000000,655.000000,368.315491,80342500
2004-11-01,650.000000,660.000000,645.000000,660.000000,371.127106,19962500
2004-11-02,660.000000,665.000000,650.000000,650.000000,365.503876,25735000
2004-11-03,655.000000,655.000000,645.000000,655.000000,368.315491,27620000
2004-11-04,655.000000,655.000000,645.000000,650.000000,365.503876,13997500
2004-11-05,650.000000,655.000000,645.000000,650.000000,365.503876,16117500
2004-11-08,650.000000,650.000000,640.000000,640.000000,359.880829,16682500
2004-11-09,640.000000,645.000000,635.000000,640.000000,359.880829,16957500
2004-11-10,645.000000,650.000000,640.000000,650.000000,365.503876,32262500
2004-11-11,650.000000,655.000000,650.000000,655.000000,368.315491,3727500
2004-11-12,655.000000,655.000000,645.000000,650.000000,365.503876,8370000
2004-11-15,650.000000,650.000000,650.000000,650.000000,365.503876,0
2004-11-16,650.000000,650.000000,650.000000,650.000000,365.503876,0
2004-11-17,650.000000,650.000000,650.000000,650.000000,365.503876,0
2004-11-18,650.000000,650.000000,650.000000,650.000000,365.503876,0
2004-11-19,650.000000,650.000000,650.000000,650.000000,365.503876,0
2004-11-22,650.000000,655.000000,650.000000,655.000000,368.315491,6677500
2004-11-23,655.000000,670.000000,650.000000,670.000000,376.750153,28970000
2004-11-24,670.000000,670.000000,650.000000,655.000000,368.315491,37820000
2004-11-25,655.000000,655.000000,640.000000,645.000000,362.692352,59425000
2004-11-26,645.000000,650.000000,640.000000,640.000000,359.880829,16002500
2004-11-29,650.000000,650.000000,645.000000,650.000000,365.503876,11772500
2004-11-30,650.000000,665.000000,650.000000,665.000000,373.938660,67770000
2004-12-01,665.000000,665.000000,655.000000,660.000000,371.127106,21197500
2004-12-02,655.000000,655.000000,645.000000,645.000000,370.552551,48797500
2004-12-03,650.000000,650.000000,645.000000,650.000000,373.425018,13070000
2004-12-06,650.000000,660.000000,650.000000,660.000000,379.170105,19680000
2004-12-07,655.000000,655.000000,650.000000,650.000000,373.425018,8950000
2004-12-08,650.000000,655.000000,650.000000,650.000000,373.425018,14030000
2004-12-09,650.000000,655.000000,645.000000,655.000000,376.297577,28755000
2004-12-10,650.000000,650.000000,640.000000,650.000000,373.425018,26635000
2004-12-13,650.000000,650.000000,640.000000,650.000000,373.425018,8870000
2004-12-14,650.000000,650.000000,635.000000,635.000000,364.807465,7625000
2004-12-15,640.000000,665.000000,640.000000,665.000000,382.042511,63765000
2004-12-16,665.000000,665.000000,655.000000,660.000000,379.170105,5042500
2004-12-17,660.000000,665.000000,660.000000,665.000000,382.042511,6427500
2004-12-20,660.000000,670.000000,660.000000,665.000000,382.042511,48427500
2004-12-21,670.000000,670.000000,665.000000,665.000000,382.042511,8477500
2004-12-22,665.000000,665.000000,660.000000,665.000000,382.042511,4400000
2004-12-23,665.000000,665.000000,660.000000,660.000000,379.170105,7595000
2004-12-24,660.000000,660.000000,660.000000,660.000000,379.170105,0
2004-12-27,665.000000,670.000000,665.000000,665.000000,382.042511,10717500
2004-12-28,665.000000,670.000000,665.000000,670.000000,384.915039,8210000
2004-12-29,670.000000,670.000000,665.000000,670.000000,384.915039,8532500
2004-12-30,665.000000,665.000000,660.000000,660.000000,379.170105,8420000
2004-12-31,660.000000,660.000000,660.000000,660.000000,379.170105,0
2005-01-03,665.000000,670.000000,665.000000,670.000000,384.915039,7907500
2005-01-04,670.000000,675.000000,665.000000,670.000000,384.915039,11352500
2005-01-05,665.000000,670.000000,665.000000,670.000000,384.915039,10062500
2005-01-06,665.000000,665.000000,660.000000,665.000000,382.042511,10942500
2005-01-07,665.000000,665.000000,660.000000,665.000000,382.042511,1452500
2005-01-10,660.000000,670.000000,660.000000,670.000000,384.915039,14067500
2005-01-11,665.000000,665.000000,660.000000,665.000000,382.042511,10862500
2005-01-12,665.000000,670.000000,665.000000,665.000000,382.042511,7877500
2005-01-13,665.000000,665.000000,665.000000,665.000000,382.042511,4190000
2005-01-14,665.000000,685.000000,665.000000,680.000000,390.660034,129122500
2005-01-17,685.000000,690.000000,680.000000,680.000000,390.660034,20245000
2005-01-18,680.000000,680.000000,670.000000,675.000000,387.787598,3145000
2005-01-19,675.000000,675.000000,675.000000,675.000000,387.787598,7200000
2005-01-20,675.000000,685.000000,675.000000,685.000000,393.532532,36837500
2005-01-24,680.000000,700.000000,680.000000,695.000000,399.277557,38235000
2005-01-25,695.000000,700.000000,695.000000,700.000000,402.150055,22167500
2005-01-26,700.000000,705.000000,695.000000,700.000000,402.150055,32422500
2005-01-27,700.000000,705.000000,700.000000,705.000000,405.022522,3762500
2005-01-28,705.000000,705.000000,690.000000,690.000000,396.404968,27212500
2005-01-31,690.000000,700.000000,690.000000,700.000000,402.150055,5445000
2005-02-01,695.000000,700.000000,695.000000,695.000000,399.277557,4727500
2005-02-02,695.000000,715.000000,695.000000,710.000000,407.895020,49250000
2005-02-03,715.000000,715.000000,695.000000,715.000000,410.767517,8815000
2005-02-04,715.000000,725.000000,710.000000,720.000000,413.639984,26535000
2005-02-07,720.000000,720.000000,710.000000,715.000000,410.767517,4982500
2005-02-08,710.000000,710.000000,705.000000,710.000000,407.895020,3995000
2005-02-11,710.000000,710.000000,705.000000,705.000000,405.022522,3020000
2005-02-14,705.000000,710.000000,700.000000,710.000000,407.895020,6885000
2005-02-15,710.000000,720.000000,710.000000,720.000000,413.639984,12525000
2005-02-16,720.000000,720.000000,710.000000,715.000000,410.767517,3997500
2005-02-17,710.000000,715.000000,710.000000,710.000000,407.895020,6080000
2005-02-18,715.000000,715.000000,715.000000,715.000000,410.767517,5085000
2005-02-21,715.000000,715.000000,710.000000,715.000000,410.767517,7077500
2005-02-22,715.000000,715.000000,705.000000,715.000000,410.767517,2670000
2005-02-23,710.000000,715.000000,710.000000,715.000000,410.767517,5455000
2005-02-24,715.000000,715.000000,710.000000,715.000000,410.767517,7022500
2005-02-25,710.000000,710.000000,700.000000,700.000000,402.150055,13842500
2005-02-28,705.000000,715.000000,705.000000,710.000000,407.895020,9960000
2005-03-01,715.000000,730.000000,715.000000,730.000000,419.385010,24180000
2005-03-02,725.000000,730.000000,720.000000,720.000000,413.639984,8147500
2005-03-03,725.000000,735.000000,725.000000,730.000000,419.385010,4970000
2005-03-04,730.000000,735.000000,730.000000,730.000000,419.385010,13100000
2005-03-07,730.000000,735.000000,720.000000,735.000000,429.314758,17260000
2005-03-08,730.000000,740.000000,725.000000,740.000000,432.235321,5422500
